year,CTY_CODE,COUNTRY,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2002,5310,Afghanistan,0,0,0,0,0.2,0,0.1,0.1,0,0,2.5,0.2,3.1,0.5,7.6,12.4,0.6,23.4,3.9,0.9,1.1,1.5,22.9,2.6,2.6,80
2003,5310,Afghanistan,0.483885,1.067538,3.895148,0.993719,0.146412,0.366513,0.541156,2.455671,1.448063,43.666602,0.43394,0.607475,56.106122,3.061937,3.361093,1.645295,3.410695,4.613364,4.035468,6.844932,4.748582,4.537103,7.500288,10.486282,6.513848,60.758887
2004,5310,Afghanistan,0.970807,3.88633,9.888802,3.452957,0.300254,1.166171,0.896208,0.93243,0.898466,0.299875,0.964346,1.225403,24.882049,13.022186,5.903871,6.76122,13.322055,8.650101,8.649656,5.66835,10.802908,29.823379,19.489777,15.216432,13.081581,150.391516
2005,5310,Afghanistan,1.652865,0.878621,0.419512,1.69369,2.330042,1.274128,24.721923,2.466964,18.992143,4.010919,4.655595,4.213789,67.310191,12.359544,12.534713,19.239059,17.745517,31.038476,16.773065,20.042137,16.125543,10.328145,34.036823,46.177507,25.752684,262.153213
2006,5310,Afghanistan,5.984125,5.978512,5.55165,1.836857,2.787201,2.810006,7.62756,3.779823,2.028115,2.191798,2.827771,1.890336,45.293754,20.047556,55.934543,20.648405,20.857858,24.771839,27.248655,41.46325,31.876624,44.639281,48.141181,46.203229,35.561372,417.393793
2007,5310,Afghanistan,3.499227,5.234203,4.269595,5.022076,8.456448,5.709751,8.100166,9.442932,6.136528,6.396119,6.505524,5.595496,74.368065,34.804306,39.558116,42.375873,31.294375,43.495301,41.535089,46.340223,46.861785,46.719034,32.299284,39.601466,50.398812,495.283664
2008,5310,Afghanistan,5.845608,7.633241,11.522991,12.069347,9.133732,11.537117,13.701526,2.140994,2.483576,4.354754,1.805852,2.438117,84.666855,42.547995,40.192703,38.418909,42.919336,60.709369,29.490834,21.495243,35.782898,35.848542,48.16961,40.709383,45.348544,481.633366
2009,5310,Afghanistan,2.472244,3.612329,3.516796,2.808851,14.816419,11.523046,16.785469,9.253556,15.519033,11.982285,12.922138,10.880801,116.092967,105.928269,52.158947,131.746853,89.075209,90.483468,115.56907,121.217796,110.938851,103.25424,215.201492,216.619787,156.398984,1508.592966
2010,5310,Afghanistan,19.970495,23.256187,6.152671,7.704644,9.952263,8.67807,2.084474,1.247935,3.035636,1.496296,0.768395,0.906575,85.253641,262.013646,153.682069,179.680931,202.533303,175.257402,152.032286,172.63023,158.754497,199.859665,183.031704,155.862113,156.062948,2151.400794
2011,5310,Afghanistan,1.587416,0.886274,3.741578,2.053332,1.459329,1.671345,1.627072,2.868773,1.041388,1.641458,2.507943,5.053481,26.139389,101.747666,184.021064,218.426512,211.753646,290.890965,224.304203,239.953004,240.205755,284.920385,394.472328,274.271334,255.538603,2920.505465
2012,5310,Afghanistan,3.144245,0.486361,0.224673,1.081918,2.952451,2.1807,2.991464,1.947617,1.285126,16.504796,1.443862,2.357098,36.600311,165.076909,119.80397,142.229076,114.4012,126.027684,113.700877,109.88142,110.710526,127.202617,110.185332,126.940566,131.291122,1497.451299
2013,5310,Afghanistan,1.96096,2.938714,4.739077,1.040672,2.475595,6.109754,0,0,0,0,0,0,19.264772,119.151444,102.112208,92.89383,93.164754,138.021263,156.650407,0,0,0,0,0,0,701.993906
2001,5330,India,888.6,743.4,846.7,760.2,787.2,720.2,878.1,951.9,857,905.9,736.7,661.4,9737.3,277.3,351.5,303.7,277.5,351.5,343.6,278.7,340.8,300.3,290.8,304.3,337,3757
2002,5330,India,960.3,792.1,952.2,967.5,993.7,875.4,1074.3,1114.8,1065.8,1240.9,892.8,888.6,11818.4,282.7,265,380.3,309,314.7,343.7,289.1,381.7,341.2,367.3,410.2,416.1,4101
2003,5330,India,1158.38374,993.822247,1103.516142,1076.425448,1040.473286,1052.097661,1112.456066,1172.308847,1237.755863,1252.449466,904.890689,950.711178,13055.29063,424.760757,388.325962,374.661553,330.933091,419.644834,391.82846,459.037954,394.711553,428.532447,493.229991,402.120706,471.905812,4979.69312
2004,5330,India,1181.200818,1136.023421,1459.496456,1247.414377,1234.759332,1142.57437,1401.809225,1349.646813,1386.317221,1552.112675,1240.475541,1240.206191,15572.03644,341.530573,389.430644,468.109897,438.636363,453.861234,533.787894,585.626571,579.973319,584.545644,604.867486,558.294784,570.692616,6109.357025
2005,5330,India,1389.008956,1341.926662,1605.805682,1396.405685,1596.745496,1419.668253,1513.884079,1734.958374,1674.560474,1929.232124,1661.558425,1540.415444,18804.16965,514.003206,581.173513,701.057216,619.576793,704.762188,640.748621,711.075511,703.600915,712.883807,678.900276,605.08862,745.731762,7918.602428
2006,5330,India,1857.570292,1565.396762,1841.156655,1682.612747,1792.247801,1633.467905,1783.215064,2100.30516,1983.734121,2034.198163,1798.149604,1758.767123,21830.8214,596.405335,691.696313,810.010517,801.769552,916.092805,740.776529,696.200213,893.641797,980.953269,860.343707,753.993223,931.687537,9673.570797
2007,5330,India,1992.246987,1698.221607,2133.218622,1983.451473,1992.890597,1902.402037,1779.890901,2180.305904,1928.095114,2404.122873,2206.973086,1871.445081,24073.26428,897.659428,834.346008,924.625428,772.755443,1199.081008,1060.74678,1742.190832,1597.299825,1468.583866,1630.254407,1387.141069,1454.161442,14968.84554
2008,5330,India,2275.559821,2103.569475,2251.232995,2127.083642,2183.931916,1877.384616,2066.084866,2222.55132,2393.622988,2441.815397,1914.16197,1847.383569,25704.38258,1046.59249,1226.223126,1446.012496,1104.586185,1444.056959,1828.305714,1823.715154,1863.886642,2030.921128,1640.411964,1204.383272,1022.98961,17682.08474
2009,5330,India,1833.517978,1579.003524,1773.026146,1799.196098,1580.832009,1564.243303,1824.845003,1643.744635,2068.985927,1989.801612,1724.126769,1784.642964,21165.96597,1139.832057,1046.832434,1123.534605,1268.823743,1507.475759,1397.912798,1657.994577,1677.835983,1641.598446,1502.903361,1069.961737,1406.689986,16441.39549
2010,5330,India,2080.532755,1972.140932,2457.136409,2652.531622,2685.465778,2524.691412,2596.04967,2762.491542,2413.304692,2895.709647,2361.045582,2131.838964,29532.93901,1296.851247,1232.856945,1450.471885,1674.752576,1841.192357,1699.001669,1815.491692,1713.254256,1459.217153,1912.464956,1543.181416,1610.150816,19248.88697
2011,5330,India,2524.44642,2229.394058,3164.611914,3253.37524,3468.806434,3295.605738,3116.854391,3362.156601,3108.534852,3289.445903,2722.541829,2619.73303,36155.50641,1352.440412,1440.737783,1735.849066,1877.064054,1996.49433,2076.083865,1812.776389,1848.235163,1726.496129,1719.976777,1949.595344,1967.794313,21503.54363
2012,5330,India,3109.180466,3033.98751,3365.336599,3328.218304,3569.603702,3465.488353,4140.409545,3922.478276,3332.724635,3266.32556,3207.454841,2772.908683,40514.11647,1350.724823,1496.062331,1756.961959,1757.857715,1769.009715,1806.403236,1774.92662,2082.91893,2243.405032,2084.57189,1748.703309,2233.912709,22105.45827
2013,5330,India,3171.085647,2829.557086,3661.966212,4075.250301,4201.505224,3418.541519,0,0,0,0,0,0,21357.90599,1699.322726,1605.019572,1861.581575,1655.263185,1935.844823,2396.457137,0,0,0,0,0,0,11153.48902
2001,5350,Pakistan,179.6,174.4,185.7,161.7,187.5,206.6,207,219.1,183.4,224.3,189,131.2,2249.5,36,25.7,40.9,26.8,38.8,47.6,51.6,46.1,51.7,64.7,50.6,61,541.5
2002,5350,Pakistan,185.2,162.9,149.7,171.5,186.9,193.3,226.7,225.1,220.6,216.9,188.5,177.7,2305,49.2,64.3,49.2,60.1,56.7,50.8,44.2,48.9,77.9,75.2,59.8,57.2,693.5
2003,5350,Pakistan,199.541497,184.797035,174.019301,209.318157,202.413482,225.832406,239.436067,224.598178,244.446375,250.3637,183.687024,192.70402,2531.157242,75.496252,45.685612,53.266988,66.666308,65.204896,66.955254,64.088886,49.185594,64.199969,96.626512,87.595144,108.247513,843.218928
2004,5350,Pakistan,196.903768,217.437697,226.242577,229.138346,216.557817,255.237594,289.674749,252.396916,267.596614,273.843308,242.673209,207.285375,2874.98797,226.035972,214.832231,221.657186,73.646418,76.878394,205.71081,167.176813,88.87622,76.749153,112.952316,106.711997,108.855806,1680.083316
2005,5350,Pakistan,207.655876,241.993447,269.015117,231.721244,267.651645,267.144359,293.382851,303.865772,298.825971,313.653775,310.395011,247.876907,3253.181975,79.34265,74.784118,100.52522,98.56982,78.583448,105.640727,77.833506,148.76827,104.400296,131.665081,103.265736,148.253068,1251.63194
2006,5350,Pakistan,292.210758,250.785279,298.364374,264.810928,312.729613,367.723437,347.38905,319.981177,343.695139,331.510589,283.281502,259.74084,3672.222686,80.854159,217.756513,242.222674,79.030776,83.711009,123.904568,85.06433,94.201084,133.455595,160.152767,128.732886,293.546752,1722.633113
2007,5350,Pakistan,296.289001,228.649441,278.560033,265.146434,325.027978,340.541238,321.298227,341.135309,308.521862,327.784622,282.559992,262.127192,3577.641329,72.334703,245.961179,238.612937,112.02044,186.864256,150.90269,147.005898,137.162879,178.993277,125.82181,159.900039,187.996991,1943.577099
2008,5350,Pakistan,265.826297,241.279235,289.675516,280.445627,319.442959,296.494504,305.165768,351.456579,295.902157,356.718917,297.519796,291.135066,3591.062421,191.77403,102.392988,311.619731,149.93859,155.207205,165.092524,235.074653,117.753078,123.737145,116.167271,120.633516,108.454671,1897.845402
2009,5350,Pakistan,243.385075,247.792754,237.400975,234.018689,271.616823,286.7179,311.996618,280.459027,269.191103,276.250893,250.215114,253.770323,3162.815294,88.59826,93.793036,141.381264,158.632749,264.929789,138.676195,122.183235,109.396866,101.460658,117.500979,153.544799,127.852388,1617.950218
2010,5350,Pakistan,228.805231,249.226403,261.604301,287.882102,286.558133,339.804724,317.917012,338.139585,293.671349,307.33316,326.576828,271.548492,3509.06732,117.160097,113.842619,196.598537,136.274824,164.139216,147.163723,210.51707,153.559176,162.320613,170.568413,138.432879,190.494509,1901.071676
2011,5350,Pakistan,289.141531,240.735391,352.684365,293.214361,352.986758,368.255633,375.432244,383.741744,349.907634,285.598764,295.52185,244.863463,3832.083738,267.407903,149.165892,250.043166,205.35511,181.098375,133.246851,117.912876,107.198778,116.651426,110.265509,202.219208,147.033011,1987.598105
2012,5350,Pakistan,294.91289,253.269598,288.969907,269.658664,317.992542,344.915235,342.99271,360.280076,296.142227,278.588322,332.606953,247.617129,3627.946253,112.110822,130.634999,175.755483,117.062199,124.264881,136.449291,117.763615,120.151401,109.094954,123.358737,114.941281,148.042148,1529.629811
2013,5350,Pakistan,329.374287,262.060647,305.263001,307.054129,300.197843,325.676945,0,0,0,0,0,0,1829.626852,173.494127,133.126855,137.175921,166.143883,154.169681,112.381674,0,0,0,0,0,0,876.492141
2001,5360,Nepal,19.2,24.4,33,22.1,14,15.7,16.1,13.8,9.5,12.7,12.4,7.5,200.4,1.5,0.4,1.3,0.9,1,0.5,1.9,2.4,1.1,0.8,1,1.3,14.1
2002,5360,Nepal,14,11.8,15.3,11.9,11.3,9.4,13.3,8.2,10,14.9,16.5,16,152.6,2.7,1.2,0.6,1.1,1.1,2.8,1.6,2.1,2.1,0.8,1.5,2.3,19.9
2003,5360,Nepal,16.065836,16.208676,18.554938,20.555743,13.202399,14.461096,13.116446,13.367455,12.450032,13.962037,9.121065,10.330448,171.396171,0.766403,1.425931,0.567516,0.561768,0.926801,1.860701,0.615469,1.234014,3.133484,1.158184,2.122898,1.930555,16.303724
2004,5360,Nepal,13.7975,14.062069,14.477721,13.691691,11.569859,12.415655,10.085329,9.399413,12.79251,10.296927,10.572969,9.404303,142.565946,1.64925,1.168917,1.065668,5.840442,3.77045,1.607575,2.116588,0.966224,1.805225,2.708718,1.452956,0.867018,25.019031
2005,5360,Nepal,9.793236,8.265749,11.077147,10.453393,11.466164,9.980043,7.957999,8.344516,8.601611,9.689208,8.930043,6.652968,111.212077,0.683796,0.654361,5.486879,2.246639,1.976886,1.241287,0.837134,2.742455,1.54298,1.934377,3.2723,2.085574,24.704668
2006,5360,Nepal,7.502757,7.417895,13.281907,8.356375,7.108068,9.521607,9.044063,8.895091,7.291162,7.28911,7.193422,6.526426,99.427883,2.618263,0.801029,1.156927,0.63228,1.437535,1.445667,2.586159,1.125214,1.550413,1.207727,1.081134,0.999457,16.641805
2007,5360,Nepal,7.37365,5.73208,7.229651,5.777482,8.978278,7.593437,7.49509,7.486766,8.107395,9.089823,8.301319,6.778591,89.943562,1.032386,1.291636,1.55184,3.934528,4.777409,2.393502,2.480796,3.660346,2.512241,2.228069,1.576117,1.527594,28.966464
2008,5360,Nepal,5.484478,6.531962,8.258641,8.710505,5.318276,7.983545,6.166505,6.464027,7.558934,9.278587,6.957988,6.18729,84.900738,1.167896,2.202877,3.599873,1.816878,1.244752,1.745697,1.759672,2.356255,3.059125,4.267456,1.987096,3.336082,28.543659
2009,5360,Nepal,5.637245,4.65825,4.321064,4.216967,4.350956,4.864275,4.857298,4.464008,6.339381,3.686343,3.67942,3.646955,54.722162,0.984025,1.165152,1.721167,4.032155,3.258994,1.843737,1.35321,1.732725,3.256502,1.790145,6.239025,3.629968,31.006805
2010,5360,Nepal,4.852988,4.876338,5.521949,4.754343,3.52957,4.95114,5.04111,5.713527,5.962263,5.678693,4.876639,4.75681,60.51537,1.658829,4.581195,3.17526,1.090321,2.616752,1.670226,1.365884,2.439791,2.933401,2.447,2.454801,1.835732,28.269192
2011,5360,Nepal,4.973782,5.622195,6.475827,4.153381,5.466398,6.609133,6.779632,7.012124,9.014088,7.650744,7.237507,6.449533,77.444344,1.923607,4.400524,2.62137,6.032906,2.995033,6.803351,2.61371,1.952692,1.967691,1.490815,3.269868,4.252102,40.323669
2012,5360,Nepal,11.601192,5.668681,8.275997,5.710513,5.74118,6.591791,5.71345,8.14804,7.281199,9.303315,4.892897,4.59262,83.520875,2.045712,7.515278,7.212796,2.275539,1.736963,1.860181,2.395549,1.399948,2.98469,2.471694,2.105788,3.009761,37.013899
2013,5360,Nepal,7.00828,5.521006,6.269661,4.960945,5.943328,5.453467,0,0,0,0,0,0,35.156687,3.614209,2.040027,3.196167,1.782686,2.940689,2.945978,0,0,0,0,0,0,16.519756
2001,5380,Bangladesh,234.9,190.9,204,148.7,179.2,213,231.1,257.8,207.4,212.4,137,142.5,2358.9,17.9,22.5,20.3,24.1,28.5,29,16.1,23.5,19,41,31.4,33.7,307
2002,5380,Bangladesh,208.5,176.9,166,141.4,148.3,186.2,249.1,267.6,208.6,155.3,117,109.2,2134.1,21.4,31.5,39.8,18.6,17.4,28.9,17.1,20.2,14.2,18.2,18.9,23,269.2
2003,5380,Bangladesh,208.250176,182.72456,165.833364,154.420181,151.562823,168.362224,226.693914,209.466803,197.371563,180.817967,111.287609,117.080717,2073.871901,15.475715,14.997629,18.367449,17.56428,21.911705,18.416667,23.371865,27.641008,20.202516,15.360013,14.457216,18.118121,225.884184
2004,5380,Bangladesh,173.881313,166.553078,152.275075,157.046512,142.374813,201.989978,233.718764,243.635636,249.771175,235.844485,185.97942,159.51947,2302.589719,11.450631,21.803597,23.376293,20.003982,28.080628,24.827626,29.669802,25.476497,22.762898,22.758134,22.545359,36.547129,289.302576
2005,5380,Bangladesh,194.94369,193.952819,218.38139,186.673271,184.108833,222.298754,254.598562,276.379251,275.809625,247.701188,212.644243,225.543409,2693.035035,21.190854,28.083592,31.211837,29.237951,35.76792,27.614282,24.442308,32.303324,27.822862,20.022953,18.885769,23.186106,319.769758
2006,5380,Bangladesh,272.361314,217.254028,275.475431,227.080034,225.769408,289.536378,282.364231,332.732616,355.441524,310.09259,245.7636,237.524851,3271.396005,22.190553,25.02105,37.151875,39.178419,25.599871,29.636698,26.011297,22.945414,22.079419,27.783241,29.908733,25.444768,332.951338
2007,5380,Bangladesh,313.473903,239.978462,317.088307,268.574671,267.674227,281.645629,285.564604,388.883485,296.714805,297.26427,226.60529,248.612651,3432.080304,23.198211,23.983587,35.708113,27.876317,31.26854,41.843626,30.419598,64.92766,42.333575,43.552555,26.632364,64.241444,455.98559
2008,5380,Bangladesh,311.379294,277.57615,321.078007,287.203063,278.49052,303.044725,343.449764,349.871287,367.11311,366.546384,247.88252,294.805614,3748.440438,20.848198,27.514647,28.337937,58.675877,29.402708,39.610859,35.238231,39.742028,52.185492,45.816667,32.217696,58.464078,468.054418
2009,5380,Bangladesh,351.565995,313.129438,355.997986,313.563955,282.257184,294.298876,342.597307,313.971827,328.366599,292.735299,229.537359,280.930617,3698.952442,38.940102,31.829822,46.416226,43.354267,41.779437,36.870009,30.127773,31.100209,37.553684,32.922574,30.497689,33.176652,434.568444
2010,5380,Bangladesh,279.04324,309.572191,369.467977,356.405146,311.602866,382.185742,331.798131,452.291808,387.29072,409.252898,361.394565,343.614903,4293.920187,36.007265,25.52153,33.590775,45.104861,50.314394,55.607375,51.388546,53.33368,52.842495,37.264159,48.006218,86.716717,575.698015
2011,5380,Bangladesh,428.741681,391.576191,476.555507,426.667554,442.017139,410.886381,413.322715,505.000001,373.862174,376.725156,339.782404,291.968035,4877.104938,59.291204,78.827507,122.671636,121.617181,90.648363,59.014689,67.948289,54.634926,49.738076,200.727803,190.942154,47.682019,1143.743847
2012,5380,Bangladesh,483.709191,440.615433,444.099249,438.775409,407.921345,383.717011,464.128364,449.072171,385.616478,348.34172,363.950539,306.483375,4916.430285,35.904123,35.101522,41.818519,41.258243,72.295078,48.509427,37.285963,51.721631,35.07211,32.273017,28.478269,42.148598,501.8665
2013,5380,Bangladesh,495.008886,473.391097,455.854669,443.304608,435.693963,400.87944,0,0,0,0,0,0,2704.132663,31.02439,76.832226,61.536259,74.205583,51.636274,51.858661,0,0,0,0,0,0,347.093393
2001,5420,Sri Lanka,196.5,173,181.1,152.7,136.4,169.7,194.3,172.5,182.5,175.8,121.4,128.3,1984.2,12.3,16,11.9,14.3,14.9,13.9,24.1,9,14.9,18.2,18,15.4,182.9
