"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Algeria","2001","780199","Lead unwrought nes","Import","6264","550","Weight in kilograms","550"
"Algeria","2001","780199","Lead unwrought nes","Export","16981","39795","Weight in kilograms","39795"
"Algeria","2001","780300","Lead bars, rods, profiles and wire","Import","7498","4277","Weight in kilograms","4277"
"Algeria","2001","780411","Lead foil of a thickness <2mm","Import","91","56","Weight in kilograms","56"
"Algeria","2001","780419","Lead plates, sheet, strip","Import","32080","21608","Weight in kilograms","21608"
"Algeria","2001","780420","Lead powders and flakes","Import","2726","6050","Weight in kilograms","6050"
"Algeria","2001","780500","Lead tubes, pipes and fittings","Import","1633","77","Weight in kilograms","77"
"Algeria","2001","780600","Articles of lead nes","Import","47945","8653","Weight in kilograms","8653"
"Algeria","2001","780600","Articles of lead nes","Export","6227","54","Weight in kilograms","54"
"Algeria","2000","780110","Lead refined unwrought","Import","2527162","4523625","Weight in kilograms","4523625"
"Algeria","2000","780191","Lead unwrought containing mostly antimony","Export","859168","1496805","Weight in kilograms","1496805"
"Algeria","2000","780199","Lead unwrought nes","Import","36513","12852","Weight in kilograms","12852"
