Country or Area,Year,Commodity,Flow,Trade (USD)
Albania,2011,miscellaneous,Import,4388547
Albania,2011,miscellaneous,Import,197748
Albania,2011,miscellaneous,Import,86413
Albania,2011,miscellaneous,Import,17705
Albania,2011,miscellaneous,Import,24647
Albania,2011,miscellaneous,Import,197438
Albania,2011,miscellaneous,Import,86870
Albania,2011,miscellaneous,Import,51974
Albania,2011,miscellaneous,Import,50193
Albania,2011,miscellaneous,Import,743584
Albania,2011,miscellaneous,Export,35950
Albania,2011,miscellaneous,Import,48886
Albania,2011,miscellaneous,Import,37784
Albania,2011,miscellaneous,Import,21094
Albania,2011,miscellaneous,Import,27205
Albania,2011,miscellaneous,Import,70601
Albania,2011,miscellaneous,Import,1979604
Albania,2011,miscellaneous,Export,555
Albania,2011,miscellaneous,Import,565217
Albania,2011,miscellaneous,Export,4871
Albania,2011,miscellaneous,Import,63389
Albania,2011,miscellaneous,Export,35816
Albania,2011,miscellaneous,Import,692106
Albania,2011,miscellaneous,Export,3143
Albania,2011,miscellaneous,Import,299892
Albania,2011,miscellaneous,Import,61245
Albania,2011,miscellaneous,Import,997429
Albania,2011,miscellaneous,Export,6663
Albania,2011,miscellaneous,Import,79564
Albania,2011,miscellaneous,Import,538768
Albania,2010,miscellaneous,Import,13920
Albania,2010,miscellaneous,Import,49574
Albania,2010,miscellaneous,Import,98106
Albania,2010,miscellaneous,Import,80876
Albania,2010,miscellaneous,Import,2710
Albania,2010,miscellaneous,Import,132451
Albania,2010,miscellaneous,Import,75413
Albania,2010,miscellaneous,Import,1052
Albania,2010,miscellaneous,Import,15309
Albania,2010,miscellaneous,Import,278600
Albania,2010,miscellaneous,Export,20577
Albania,2010,miscellaneous,Import,82416
Albania,2010,miscellaneous,Import,66096
Albania,2010,miscellaneous,Import,971027
Albania,2010,miscellaneous,Export,27173
Albania,2010,miscellaneous,Import,233862
Albania,2010,miscellaneous,Export,11814
Albania,2010,miscellaneous,Import,32110
Albania,2010,miscellaneous,Import,14753
Albania,2010,miscellaneous,Import,35606
Albania,2010,miscellaneous,Export,95623
Albania,2010,miscellaneous,Import,20666
Albania,2010,miscellaneous,Import,50446
Albania,2010,miscellaneous,Import,6690
Albania,2010,miscellaneous,Import,55580
Albania,2010,miscellaneous,Import,5978
Albania,2010,miscellaneous,Import,8886
Albania,2010,miscellaneous,Import,15451
Albania,2010,miscellaneous,Import,6684
Albania,2010,miscellaneous,Import,5580
Albania,2010,miscellaneous,Import,7736
Albania,2010,miscellaneous,Import,57072
Albania,2010,miscellaneous,Import,74454
Albania,2010,miscellaneous,Import,10629
Albania,2010,miscellaneous,Import,14806
Albania,2010,miscellaneous,Import,4358
Albania,2010,miscellaneous,Import,12817
Albania,2010,miscellaneous,Import,57945
Albania,2010,miscellaneous,Import,107789
Albania,2010,miscellaneous,Export,54
