Country or Area,Year,Commodity,Flow,Trade (USD)
Argentina,2004,Textile,Import,28279723
Argentina,2004,Textile,Export,2000508
Argentina,2004,Textile,Import,20957
Argentina,2004,Textile,Export,239
Argentina,2004,Textile,Import,799949
Argentina,2004,Textile,Export,98535
Argentina,2004,Textile,Import,13604119
Argentina,2004,Textile,Export,762598
Argentina,2003,Textile,Import,56442
Argentina,2003,Textile,Import,1568275
Argentina,2003,Textile,Import,21375171
Argentina,2003,Textile,Export,710237
Argentina,2003,Textile,Import,21052
Argentina,2003,Textile,Export,139
Argentina,2003,Textile,Import,1695605
Argentina,2003,Textile,Export,113379
Argentina,2003,Textile,Import,8889074
Argentina,2003,Textile,Export,623670
Argentina,2002,Textile,Import,72284
Argentina,2002,Textile,Import,1243160
Argentina,2002,Textile,Export,151
Argentina,2002,Textile,Import,13471354
Argentina,2002,Textile,Export,1595723
Argentina,2002,Textile,Import,15991
Argentina,2002,Textile,Export,1083
Argentina,2002,Textile,Import,2259649
Argentina,2002,Textile,Export,63356
Argentina,2002,Textile,Import,4871424
Argentina,2002,Textile,Export,383535
Argentina,2001,Textile,Import,126024
Argentina,2001,Textile,Import,1342451
Argentina,2001,Textile,Export,2023
Argentina,2001,Textile,Import,9167
Argentina,2001,Textile,Import,17720040
Argentina,2001,Textile,Export,1079947
Argentina,2001,Textile,Import,16655
Argentina,2001,Textile,Export,212
Argentina,2001,Textile,Import,1245605
Argentina,2001,Textile,Export,197216
Argentina,2001,Textile,Import,4392093
Argentina,2001,Textile,Export,217610
Argentina,2000,Textile,Import,877569
Argentina,2000,Textile,Import,1708317
Argentina,2000,Textile,Export,13963
Argentina,2000,Textile,Import,15127
Argentina,2000,Textile,Import,16066611
Argentina,2000,Textile,Export,309087
Argentina,2000,Textile,Import,15117
Argentina,2000,Textile,Export,26
Argentina,2000,Textile,Import,2322914
Argentina,2000,Textile,Export,109953
Argentina,2000,Textile,Import,5978417
Argentina,2000,Textile,Export,218516
Argentina,1999,Textile,Import,732243
Argentina,1999,Textile,Import,718728
Argentina,1999,Textile,Export,6405
Argentina,1999,Textile,Import,87635
Argentina,1999,Textile,Import,15472697
Argentina,1999,Textile,Export,367388
Argentina,1999,Textile,Import,108946
Argentina,1999,Textile,Export,655
Argentina,1999,Textile,Import,1335698
Argentina,1999,Textile,Export,42314
Argentina,1999,Textile,Import,5980129
Argentina,1999,Textile,Export,128377
Argentina,1998,Textile,Import,1449293
Argentina,1998,Textile,Import,1315842
Argentina,1998,Textile,Export,10682
Argentina,1998,Textile,Import,413763
Argentina,1998,Textile,Import,16550921
Argentina,1998,Textile,Export,283661
Argentina,1998,Textile,Import,67551
Argentina,1998,Textile,Export,570
Argentina,1998,Textile,Import,795921
Argentina,1998,Textile,Export,22636
Argentina,1998,Textile,Import,5796588
Argentina,1998,Textile,Export,100249
Argentina,1997,Textile,Import,1859823
Argentina,1997,Textile,Import,1573129
Argentina,1997,Textile,Export,15345
Argentina,1997,Textile,Import,113745
Argentina,1997,Textile,Import,11956220
Argentina,1997,Textile,Export,241962
Argentina,1997,Textile,Import,73809
Argentina,1997,Textile,Export,7197
Argentina,1997,Textile,Import,1552330
Argentina,1997,Textile,Export,20823
Argentina,1997,Textile,Import,4218629
Argentina,1997,Textile,Export,74242
Argentina,1996,Textile,Import,2140789
Argentina,1996,Textile,Export,11299
Argentina,1996,Textile,Import,1501523
Argentina,1996,Textile,Export,8060
Argentina,1996,Textile,Import,96932
Argentina,1996,Textile,Import,9762311
Argentina,1996,Textile,Export,224519
Argentina,1996,Textile,Import,135600
Argentina,1996,Textile,Export,1533
Argentina,1996,Textile,Import,2047551
Argentina,1996,Textile,Export,17152
Argentina,1996,Textile,Import,1403999
Argentina,1996,Textile,Export,96536
Argentina,1995,Textile,Import,2041871
Argentina,1995,Textile,Export,39701
Argentina,1995,Textile,Import,1654934
Argentina,1995,Textile,Export,10613
Argentina,1995,Textile,Export,10552
Argentina,1995,Textile,Import,5428466
Argentina,1995,Textile,Export,3611
Argentina,1995,Textile,Import,301442
Argentina,1995,Textile,Export,441
Argentina,1995,Textile,Import,2590751
Argentina,1995,Textile,Export,28289
Argentina,1995,Textile,Import,906274
Argentina,1995,Textile,Export,106698
Argentina,1994,Textile,Import,2932957
Argentina,1994,Textile,Export,575
Argentina,1994,Textile,Import,1402119
Argentina,1994,Textile,Export,8355
Argentina,1994,Textile,Import,12890
Argentina,1994,Textile,Import,5451839
Argentina,1994,Textile,Export,5865
Argentina,1994,Textile,Import,276228
Argentina,1994,Textile,Import,920806
Argentina,1994,Textile,Export,26339
Argentina,1994,Textile,Import,468299
Argentina,1994,Textile,Export,50043
Argentina,1993,Textile,Import,3184378
Argentina,1993,Textile,Export,1485
Argentina,1993,Textile,Import,1537859
Argentina,1993,Textile,Export,16207
Argentina,1993,Textile,Import,317903
Argentina,1993,Textile,Import,2755581
Argentina,1993,Textile,Export,5327
Argentina,1993,Textile,Import,234539
Argentina,1993,Textile,Import,305592
Argentina,1993,Textile,Export,13052
Argentina,1993,Textile,Import,748032
Argentina,1993,Textile,Export,105441
Armenia,2013,Textile,Import,4646159
Armenia,2013,Textile,Export,101
Armenia,2013,Textile,Re-Export,51
Armenia,2013,Textile,Import,597234
Armenia,2013,Textile,Import,958410
Armenia,2013,Textile,Export,11
Armenia,2013,Textile,Re-Export,11
Armenia,2013,Textile,Import,120741
Armenia,2013,Textile,Export,54550
Armenia,2013,Textile,Re-Export,54550
Armenia,2012,Textile,Import,4155834
Armenia,2012,Textile,Export,77
Armenia,2012,Textile,Re-Export,34
Armenia,2012,Textile,Import,326904
Armenia,2012,Textile,Import,419587
Armenia,2012,Textile,Import,129248
Armenia,2012,Textile,Export,59786
Armenia,2012,Textile,Re-Export,58470
Armenia,2011,Textile,Import,5130559
Armenia,2011,Textile,Export,159
Armenia,2011,Textile,Re-Export,159
Armenia,2011,Textile,Import,72757
Armenia,2011,Textile,Import,142290
Armenia,2011,Textile,Import,54420
Armenia,2011,Textile,Export,1656
Armenia,2010,Textile,Import,8107
Armenia,2010,Textile,Import,645
Armenia,2010,Textile,Import,3328502
Armenia,2010,Textile,Export,30
Armenia,2010,Textile,Re-Export,30
Armenia,2010,Textile,Import,56890
Armenia,2010,Textile,Import,152971
Armenia,2010,Textile,Import,7153
Armenia,2010,Textile,Export,43600
Armenia,2010,Textile,Re-Export,43600
Armenia,2009,Textile,Import,17282
Armenia,2009,Textile,Import,593
Armenia,2009,Textile,Import,684087
Armenia,2009,Textile,Export,4746
Armenia,2009,Textile,Re-Export,4746
Armenia,2009,Textile,Import,132521
Armenia,2009,Textile,Import,76796
Armenia,2009,Textile,Export,67080
Armenia,2009,Textile,Re-Export,67080
Armenia,2008,Textile,Export,4046
Armenia,2008,Textile,Re-Export,4046
Armenia,2008,Textile,Import,4649412
Armenia,2008,Textile,Export,297818
Armenia,2008,Textile,Re-Export,297818
Armenia,2008,Textile,Import,90
Armenia,2008,Textile,Import,702687
Armenia,2008,Textile,Export,12013
Armenia,2008,Textile,Re-Export,12013
Armenia,2008,Textile,Import,29903
Armenia,2008,Textile,Export,1391
Armenia,2007,Textile,Import,12295
